Jour	Foret	Essence	SommeBois
j10	Lac_Aline	SPF	0.000
j11	Lac_Aline	SPF	0.000
j12	Lac_Aline	SPF	0.000
j13	Lac_Aline	SPF	0.000
j14	Lac_Aline	SPF	0.000
j15	Lac_Aline	SPF	0.000
j16	Lac_Aline	SPF	0.000
j17	Lac_Aline	SPF	0.000
j18	Lac_Aline	SPF	0.000
j19	Lac_Aline	SPF	0.000
j20	Lac_Aline	SPF	0.000
j21	Lac_Aline	SPF	0.000
j22	Lac_Aline	SPF	0.000
j23	Lac_Aline	SPF	0.000
j24	Lac_Aline	SPF	0.000
j25	Lac_Aline	SPF	0.000
j26	Lac_Aline	SPF	0.000
j27	Lac_Aline	SPF	0.000
j28	Lac_Aline	SPF	0.000
j29	Lac_Aline	SPF	0.000
j30	Lac_Aline	SPF	0.000
j31	Lac_Aline	SPF	0.000
j32	Lac_Aline	SPF	0.000
j33	Lac_Aline	SPF	0.000
j34	Lac_Aline	SPF	0.000
j35	Lac_Aline	SPF	0.000
j36	Lac_Aline	SPF	0.000
j37	Lac_Aline	SPF	0.000
j38	Lac_Aline	SPF	0.000
j39	Lac_Aline	SPF	0.000
j40	Lac_Aline	SPF	0.000
j41	Lac_Aline	SPF	0.000
j42	Lac_Aline	SPF	0.000
j43	Lac_Aline	SPF	0.000
j44	Lac_Aline	SPF	0.000
j45	Lac_Aline	SPF	0.000
j46	Lac_Aline	SPF	0.000
j47	Lac_Aline	SPF	0.000
j48	Lac_Aline	SPF	0.000
j49	Lac_Aline	SPF	0.000
j50	Lac_Aline	SPF	0.000
j51	Lac_Aline	SPF	0.000
j52	Lac_Aline	SPF	3014.000
j53	Lac_Aline	SPF	3014.000
j54	Lac_Aline	SPF	3014.000
j55	Lac_Aline	SPF	3014.000
j56	Lac_Aline	SPF	3014.000
j57	Lac_Aline	SPF	3014.000
j58	Lac_Aline	SPF	4252.000
j59	Lac_Aline	SPF	4252.000
j60	Lac_Aline	SPF	3014.000
j61	Lac_Aline	SPF	0.000
j62	Lac_Aline	SPF	1418.000
j63	Lac_Aline	SPF	3014.000
j64	Lac_Aline	SPF	3014.000
j65	Lac_Aline	SPF	3014.000
j66	Lac_Aline	SPF	3014.000
j67	Lac_Aline	SPF	0.000
j68	Lac_Aline	SPF	3014.000
j69	Lac_Aline	SPF	1418.000
j70	Lac_Aline	SPF	1596.000
j71	Lac_Aline	SPF	3014.000
j72	Lac_Aline	SPF	1418.000
j73	Lac_Aline	SPF	3014.000
j74	Lac_Aline	SPF	0.000
j75	Lac_Aline	SPF	0.000
j76	Lac_Aline	SPF	0.000
j77	Lac_Aline	SPF	0.000
j78	Lac_Aline	SPF	0.000
j79	Lac_Aline	SPF	0.000
j80	Lac_Aline	SPF	0.000
j81	Lac_Aline	SPF	0.000
j82	Lac_Aline	SPF	0.000
j83	Lac_Aline	SPF	0.000
j01	Lac_Aline	Fir	0.000
j02	Lac_Aline	Fir	0.000
j03	Lac_Aline	Fir	0.000
j04	Lac_Aline	Fir	0.000
j05	Lac_Aline	Fir	0.000
j06	Lac_Aline	Fir	0.000
j07	Lac_Aline	Fir	0.000
j08	Lac_Aline	Fir	0.000
j09	Lac_Aline	Fir	0.000
j10	Lac_Aline	Fir	0.000
j11	Lac_Aline	Fir	0.000
j12	Lac_Aline	Fir	0.000
j13	Lac_Aline	Fir	0.000
j14	Lac_Aline	Fir	0.000
j15	Lac_Aline	Fir	0.000
j16	Lac_Aline	Fir	0.000
j17	Lac_Aline	Fir	0.000
j18	Lac_Aline	Fir	0.000
j19	Lac_Aline	Fir	0.000
j20	Lac_Aline	Fir	0.000
j21	Lac_Aline	Fir	0.000
j22	Lac_Aline	Fir	0.000
j23	Lac_Aline	Fir	0.000
j24	Lac_Aline	Fir	0.000
j25	Lac_Aline	Fir	0.000
j26	Lac_Aline	Fir	0.000
j27	Lac_Aline	Fir	0.000
j28	Lac_Aline	Fir	0.000
j29	Lac_Aline	Fir	0.000
j30	Lac_Aline	Fir	0.000
j31	Lac_Aline	Fir	0.000
j32	Lac_Aline	Fir	0.000
j33	Lac_Aline	Fir	0.000
j34	Lac_Aline	Fir	0.000
j35	Lac_Aline	Fir	0.000
j36	Lac_Aline	Fir	0.000
j37	Lac_Aline	Fir	0.000
j38	Lac_Aline	Fir	0.000
j39	Lac_Aline	Fir	0.000
j40	Lac_Aline	Fir	0.000
j41	Lac_Aline	Fir	0.000
j42	Lac_Aline	Fir	0.000
j43	Lac_Aline	Fir	0.000
j44	Lac_Aline	Fir	0.000
j45	Lac_Aline	Fir	0.000
j46	Lac_Aline	Fir	0.000
j47	Lac_Aline	Fir	0.000
j48	Lac_Aline	Fir	0.000
j49	Lac_Aline	Fir	0.000
j50	Lac_Aline	Fir	0.000
j51	Lac_Aline	Fir	0.000
j52	Lac_Aline	Fir	1246.313
j53	Lac_Aline	Fir	1990.938
j54	Lac_Aline	Fir	1990.938
j55	Lac_Aline	Fir	1990.938
j56	Lac_Aline	Fir	1204.000
j57	Lac_Aline	Fir	1990.938
j58	Lac_Aline	Fir	1990.938
j59	Lac_Aline	Fir	1990.938
j60	Lac_Aline	Fir	1204.000
j61	Lac_Aline	Fir	0.000
j62	Lac_Aline	Fir	1204.000
j63	Lac_Aline	Fir	1204.000
j64	Lac_Aline	Fir	1204.000
j65	Lac_Aline	Fir	1990.938
j66	Lac_Aline	Fir	1253.500
j67	Lac_Aline	Fir	0.000
j68	Lac_Aline	Fir	1204.000
j69	Lac_Aline	Fir	1204.000
j70	Lac_Aline	Fir	1973.625
j71	Lac_Aline	Fir	1204.000
j72	Lac_Aline	Fir	1204.000
j73	Lac_Aline	Fir	1204.000
j74	Lac_Aline	Fir	0.000
j75	Lac_Aline	Fir	0.000
j76	Lac_Aline	Fir	0.000
j77	Lac_Aline	Fir	0.000
j78	Lac_Aline	Fir	0.000
j79	Lac_Aline	Fir	0.000
j80	Lac_Aline	Fir	0.000
j81	Lac_Aline	Fir	0.000
j82	Lac_Aline	Fir	0.000
j83	Lac_Aline	Fir	0.000
j01	Lac_Nipissis	SPF	3014.000
j02	Lac_Nipissis	SPF	3014.000
j03	Lac_Nipissis	SPF	0.000
j04	Lac_Nipissis	SPF	0.000
j05	Lac_Nipissis	SPF	1418.000
j06	Lac_Nipissis	SPF	0.000
j07	Lac_Nipissis	SPF	0.000
j08	Lac_Nipissis	SPF	0.000
j09	Lac_Nipissis	SPF	1418.000
j10	Lac_Nipissis	SPF	0.000
j11	Lac_Nipissis	SPF	0.000
j12	Lac_Nipissis	SPF	0.000
j13	Lac_Nipissis	SPF	0.000
j14	Lac_Nipissis	SPF	0.000
j15	Lac_Nipissis	SPF	0.000
j16	Lac_Nipissis	SPF	1216.000
j17	Lac_Nipissis	SPF	0.000
j18	Lac_Nipissis	SPF	0.000
j19	Lac_Nipissis	SPF	0.000
j20	Lac_Nipissis	SPF	0.000
j21	Lac_Nipissis	SPF	0.000
j22	Lac_Nipissis	SPF	0.000
j23	Lac_Nipissis	SPF	0.000
j24	Lac_Nipissis	SPF	0.000
j25	Lac_Nipissis	SPF	0.000
j26	Lac_Nipissis	SPF	0.000
j27	Lac_Nipissis	SPF	0.000
j28	Lac_Nipissis	SPF	0.000
j29	Lac_Nipissis	SPF	0.000
j30	Lac_Nipissis	SPF	0.000
j31	Lac_Nipissis	SPF	0.000
j32	Lac_Nipissis	SPF	0.000
j33	Lac_Nipissis	SPF	0.000
j34	Lac_Nipissis	SPF	0.000
j35	Lac_Nipissis	SPF	0.000
j36	Lac_Nipissis	SPF	0.000
j37	Lac_Nipissis	SPF	0.000
j38	Lac_Nipissis	SPF	0.000
j39	Lac_Nipissis	SPF	0.000
j40	Lac_Nipissis	SPF	0.000
j41	Lac_Nipissis	SPF	0.000
j42	Lac_Nipissis	SPF	0.000
j43	Lac_Nipissis	SPF	0.000
j44	Lac_Nipissis	SPF	0.000
j45	Lac_Nipissis	SPF	0.000
j46	Lac_Nipissis	SPF	0.000
j47	Lac_Nipissis	SPF	0.000
j48	Lac_Nipissis	SPF	0.000
j49	Lac_Nipissis	SPF	0.000
j50	Lac_Nipissis	SPF	0.000
j51	Lac_Nipissis	SPF	0.000
j52	Lac_Nipissis	SPF	0.000
j53	Lac_Nipissis	SPF	0.000
j54	Lac_Nipissis	SPF	0.000
j55	Lac_Nipissis	SPF	0.000
j56	Lac_Nipissis	SPF	0.000
j57	Lac_Nipissis	SPF	0.000
j58	Lac_Nipissis	SPF	0.000
j59	Lac_Nipissis	SPF	0.000
j60	Lac_Nipissis	SPF	0.000
j61	Lac_Nipissis	SPF	0.000
j62	Lac_Nipissis	SPF	0.000
j63	Lac_Nipissis	SPF	0.000
j64	Lac_Nipissis	SPF	0.000
j65	Lac_Nipissis	SPF	0.000
j66	Lac_Nipissis	SPF	0.000
j67	Lac_Nipissis	SPF	0.000
j68	Lac_Nipissis	SPF	0.000
j69	Lac_Nipissis	SPF	0.000
j70	Lac_Nipissis	SPF	0.000
j71	Lac_Nipissis	SPF	0.000
j72	Lac_Nipissis	SPF	0.000
j73	Lac_Nipissis	SPF	0.000
j74	Lac_Nipissis	SPF	0.000
j75	Lac_Nipissis	SPF	0.000
j76	Lac_Nipissis	SPF	0.000
j77	Lac_Nipissis	SPF	0.000
j78	Lac_Nipissis	SPF	0.000
j79	Lac_Nipissis	SPF	0.000
j80	Lac_Nipissis	SPF	0.000
j81	Lac_Nipissis	SPF	0.000
j82	Lac_Nipissis	SPF	0.000
j83	Lac_Nipissis	SPF	0.000
j01	Lac_Nipissis	Fir	1204.000
j02	Lac_Nipissis	Fir	1204.000
j03	Lac_Nipissis	Fir	617.085
j04	Lac_Nipissis	Fir	617.085
j05	Lac_Nipissis	Fir	617.085
j06	Lac_Nipissis	Fir	617.085
j07	Lac_Nipissis	Fir	1204.000
j08	Lac_Nipissis	Fir	617.085
j09	Lac_Nipissis	Fir	617.085
j10	Lac_Nipissis	Fir	617.085
j11	Lac_Nipissis	Fir	617.085
j12	Lac_Nipissis	Fir	1077.898
j13	Lac_Nipissis	Fir	617.085
j14	Lac_Nipissis	Fir	617.085
j15	Lac_Nipissis	Fir	617.085
j16	Lac_Nipissis	Fir	1204.000
j17	Lac_Nipissis	Fir	0.000
j18	Lac_Nipissis	Fir	617.085
j19	Lac_Nipissis	Fir	0.000
j20	Lac_Nipissis	Fir	1204.000
j21	Lac_Nipissis	Fir	0.000
j22	Lac_Nipissis	Fir	617.085
j23	Lac_Nipissis	Fir	0.000
j24	Lac_Nipissis	Fir	0.000
j25	Lac_Nipissis	Fir	0.000
j26	Lac_Nipissis	Fir	0.000
j27	Lac_Nipissis	Fir	0.000
j28	Lac_Nipissis	Fir	0.000
j29	Lac_Nipissis	Fir	0.000
j30	Lac_Nipissis	Fir	0.000
j31	Lac_Nipissis	Fir	0.000
j32	Lac_Nipissis	Fir	0.000
j33	Lac_Nipissis	Fir	0.000
j34	Lac_Nipissis	Fir	0.000
j35	Lac_Nipissis	Fir	0.000
j36	Lac_Nipissis	Fir	0.000
j37	Lac_Nipissis	Fir	0.000
j38	Lac_Nipissis	Fir	0.000
j39	Lac_Nipissis	Fir	0.000
j40	Lac_Nipissis	Fir	0.000
j41	Lac_Nipissis	Fir	0.000
j42	Lac_Nipissis	Fir	0.000
j43	Lac_Nipissis	Fir	0.000
j44	Lac_Nipissis	Fir	0.000
j45	Lac_Nipissis	Fir	0.000
j46	Lac_Nipissis	Fir	0.000
j47	Lac_Nipissis	Fir	0.000
j48	Lac_Nipissis	Fir	0.000
j49	Lac_Nipissis	Fir	0.000
j50	Lac_Nipissis	Fir	0.000
j51	Lac_Nipissis	Fir	0.000
j52	Lac_Nipissis	Fir	0.000
j53	Lac_Nipissis	Fir	0.000
j54	Lac_Nipissis	Fir	0.000
j55	Lac_Nipissis	Fir	0.000
j56	Lac_Nipissis	Fir	0.000
j57	Lac_Nipissis	Fir	0.000
j58	Lac_Nipissis	Fir	0.000
j59	Lac_Nipissis	Fir	0.000
j60	Lac_Nipissis	Fir	0.000
j61	Lac_Nipissis	Fir	0.000
j62	Lac_Nipissis	Fir	0.000
j63	Lac_Nipissis	Fir	0.000
j64	Lac_Nipissis	Fir	0.000
j65	Lac_Nipissis	Fir	0.000
j66	Lac_Nipissis	Fir	0.000
j67	Lac_Nipissis	Fir	0.000
j68	Lac_Nipissis	Fir	0.000
j69	Lac_Nipissis	Fir	0.000
j70	Lac_Nipissis	Fir	0.000
j71	Lac_Nipissis	Fir	0.000
j72	Lac_Nipissis	Fir	0.000
j73	Lac_Nipissis	Fir	0.000
j74	Lac_Nipissis	Fir	0.000
j75	Lac_Nipissis	Fir	0.000
j76	Lac_Nipissis	Fir	0.000
j77	Lac_Nipissis	Fir	0.000
j78	Lac_Nipissis	Fir	0.000
j79	Lac_Nipissis	Fir	0.000
j80	Lac_Nipissis	Fir	0.000
j81	Lac_Nipissis	Fir	0.000
j82	Lac_Nipissis	Fir	0.000
j83	Lac_Nipissis	Fir	0.000
j01	Lac_Megiscane	SPF	0.000
j02	Lac_Megiscane	SPF	0.000
j03	Lac_Megiscane	SPF	0.000
j04	Lac_Megiscane	SPF	0.000
j05	Lac_Megiscane	SPF	0.000
j06	Lac_Megiscane	SPF	0.000
j07	Lac_Megiscane	SPF	0.000
j08	Lac_Megiscane	SPF	0.000
j09	Lac_Megiscane	SPF	0.000
j10	Lac_Megiscane	SPF	0.000
j11	Lac_Megiscane	SPF	0.000
j12	Lac_Megiscane	SPF	0.000
j13	Lac_Megiscane	SPF	0.000
j14	Lac_Megiscane	SPF	0.000
j15	Lac_Megiscane	SPF	0.000
j16	Lac_Megiscane	SPF	0.000
j17	Lac_Megiscane	SPF	0.000
j18	Lac_Megiscane	SPF	0.000
j19	Lac_Megiscane	SPF	0.000
j20	Lac_Megiscane	SPF	0.000
j21	Lac_Megiscane	SPF	0.000
j22	Lac_Megiscane	SPF	0.000
j23	Lac_Megiscane	SPF	0.000
j24	Lac_Megiscane	SPF	0.000
j25	Lac_Megiscane	SPF	0.000
j26	Lac_Megiscane	SPF	0.000
j27	Lac_Megiscane	SPF	0.000
j28	Lac_Megiscane	SPF	0.000
j29	Lac_Megiscane	SPF	0.000
j30	Lac_Megiscane	SPF	0.000
j31	Lac_Megiscane	SPF	0.000
j32	Lac_Megiscane	SPF	0.000
j33	Lac_Megiscane	SPF	0.000
j34	Lac_Megiscane	SPF	0.000
j35	Lac_Megiscane	SPF	0.000
j36	Lac_Megiscane	SPF	0.000
j37	Lac_Megiscane	SPF	0.000
j38	Lac_Megiscane	SPF	0.000
j39	Lac_Megiscane	SPF	0.000
j40	Lac_Megiscane	SPF	0.000
j41	Lac_Megiscane	SPF	0.000
j42	Lac_Megiscane	SPF	0.000
j43	Lac_Megiscane	SPF	0.000
j44	Lac_Megiscane	SPF	0.000
j45	Lac_Megiscane	SPF	0.000
j46	Lac_Megiscane	SPF	0.000
j47	Lac_Megiscane	SPF	0.000
j48	Lac_Megiscane	SPF	0.000
j49	Lac_Megiscane	SPF	0.000
j50	Lac_Megiscane	SPF	0.000
j51	Lac_Megiscane	SPF	0.000
j52	Lac_Megiscane	SPF	0.000
j53	Lac_Megiscane	SPF	0.000
j54	Lac_Megiscane	SPF	0.000
j55	Lac_Megiscane	SPF	0.000
j56	Lac_Megiscane	SPF	0.000
j57	Lac_Megiscane	SPF	0.000
j58	Lac_Megiscane	SPF	0.000
j59	Lac_Megiscane	SPF	0.000
j60	Lac_Megiscane	SPF	0.000
j61	Lac_Megiscane	SPF	-0.000
j62	Lac_Megiscane	SPF	0.000
j63	Lac_Megiscane	SPF	0.000
j64	Lac_Megiscane	SPF	0.000
j65	Lac_Megiscane	SPF	0.000
j66	Lac_Megiscane	SPF	0.000
j67	Lac_Megiscane	SPF	0.000
j68	Lac_Megiscane	SPF	0.000
j69	Lac_Megiscane	SPF	0.000
j70	Lac_Megiscane	SPF	0.000
j71	Lac_Megiscane	SPF	0.000
j72	Lac_Megiscane	SPF	0.000
j73	Lac_Megiscane	SPF	-0.000
j74	Lac_Megiscane	SPF	0.000
j75	Lac_Megiscane	SPF	0.000
j76	Lac_Megiscane	SPF	0.000
j77	Lac_Megiscane	SPF	0.000
j78	Lac_Megiscane	SPF	0.000
j79	Lac_Megiscane	SPF	0.000
j80	Lac_Megiscane	SPF	0.000
j81	Lac_Megiscane	SPF	0.000
j82	Lac_Megiscane	SPF	0.000
j83	Lac_Megiscane	SPF	0.000
j01	Lac_Megiscane	Fir	0.000
j02	Lac_Megiscane	Fir	0.000
j03	Lac_Megiscane	Fir	0.000
j04	Lac_Megiscane	Fir	0.000
j05	Lac_Megiscane	Fir	0.000
j06	Lac_Megiscane	Fir	0.000
j07	Lac_Megiscane	Fir	0.000
j08	Lac_Megiscane	Fir	0.000
j09	Lac_Megiscane	Fir	0.000
j10	Lac_Megiscane	Fir	0.000
j11	Lac_Megiscane	Fir	0.000
j12	Lac_Megiscane	Fir	0.000
j13	Lac_Megiscane	Fir	0.000
j14	Lac_Megiscane	Fir	0.000
j15	Lac_Megiscane	Fir	0.000
j16	Lac_Megiscane	Fir	0.000
j17	Lac_Megiscane	Fir	0.000
j18	Lac_Megiscane	Fir	0.000
j19	Lac_Megiscane	Fir	0.000
j20	Lac_Megiscane	Fir	0.000
j21	Lac_Megiscane	Fir	0.000
j22	Lac_Megiscane	Fir	0.000
j23	Lac_Megiscane	Fir	0.000
j24	Lac_Megiscane	Fir	0.000
j25	Lac_Megiscane	Fir	0.000
j26	Lac_Megiscane	Fir	0.000
j27	Lac_Megiscane	Fir	0.000
j28	Lac_Megiscane	Fir	0.000
j29	Lac_Megiscane	Fir	0.000
j30	Lac_Megiscane	Fir	0.000
j31	Lac_Megiscane	Fir	0.000
j32	Lac_Megiscane	Fir	0.000
j33	Lac_Megiscane	Fir	0.000
j34	Lac_Megiscane	Fir	0.000
j35	Lac_Megiscane	Fir	0.000
j36	Lac_Megiscane	Fir	0.000
j37	Lac_Megiscane	Fir	0.000
j38	Lac_Megiscane	Fir	0.000
j39	Lac_Megiscane	Fir	0.000
j40	Lac_Megiscane	Fir	0.000
j41	Lac_Megiscane	Fir	0.000
j42	Lac_Megiscane	Fir	0.000
j43	Lac_Megiscane	Fir	0.000
j44	Lac_Megiscane	Fir	0.000
j45	Lac_Megiscane	Fir	0.000
j46	Lac_Megiscane	Fir	0.000
j47	Lac_Megiscane	Fir	0.000
j48	Lac_Megiscane	Fir	0.000
j49	Lac_Megiscane	Fir	0.000
j50	Lac_Megiscane	Fir	0.000
j51	Lac_Megiscane	Fir	0.000
j52	Lac_Megiscane	Fir	0.000
j53	Lac_Megiscane	Fir	0.000
j54	Lac_Megiscane	Fir	0.000
j55	Lac_Megiscane	Fir	0.000
j56	Lac_Megiscane	Fir	0.000
j57	Lac_Megiscane	Fir	0.000
j58	Lac_Megiscane	Fir	0.000
j59	Lac_Megiscane	Fir	0.000
j60	Lac_Megiscane	Fir	0.000
j61	Lac_Megiscane	Fir	0.000
j62	Lac_Megiscane	Fir	0.000
j63	Lac_Megiscane	Fir	0.000
j64	Lac_Megiscane	Fir	0.000
j65	Lac_Megiscane	Fir	0.000
j66	Lac_Megiscane	Fir	0.000
j67	Lac_Megiscane	Fir	0.000
j68	Lac_Megiscane	Fir	0.000
j69	Lac_Megiscane	Fir	0.000
j70	Lac_Megiscane	Fir	0.000
j71	Lac_Megiscane	Fir	0.000
j72	Lac_Megiscane	Fir	0.000
j73	Lac_Megiscane	Fir	0.000
j74	Lac_Megiscane	Fir	0.000
j75	Lac_Megiscane	Fir	0.000
j76	Lac_Megiscane	Fir	0.000
j77	Lac_Megiscane	Fir	0.000
j78	Lac_Megiscane	Fir	0.000
j79	Lac_Megiscane	Fir	0.000
j80	Lac_Megiscane	Fir	0.000
j81	Lac_Megiscane	Fir	0.000
j82	Lac_Megiscane	Fir	0.000
j83	Lac_Megiscane	Fir	0.000
j01	Lac_Turgeon	SPF	0.000
j02	Lac_Turgeon	SPF	0.000
j03	Lac_Turgeon	SPF	0.000
j04	Lac_Turgeon	SPF	0.000
j05	Lac_Turgeon	SPF	0.000
j06	Lac_Turgeon	SPF	0.000
j07	Lac_Turgeon	SPF	0.000
j08	Lac_Turgeon	SPF	0.000
j09	Lac_Turgeon	SPF	0.000
j10	Lac_Turgeon	SPF	0.000
j11	Lac_Turgeon	SPF	0.000
j12	Lac_Turgeon	SPF	0.000
j13	Lac_Turgeon	SPF	0.000
j14	Lac_Turgeon	SPF	0.000
j15	Lac_Turgeon	SPF	0.000
j16	Lac_Turgeon	SPF	0.000
j17	Lac_Turgeon	SPF	0.000
j18	Lac_Turgeon	SPF	0.000
j19	Lac_Turgeon	SPF	0.000
j20	Lac_Turgeon	SPF	0.000
j21	Lac_Turgeon	SPF	0.000
j22	Lac_Turgeon	SPF	0.000
j23	Lac_Turgeon	SPF	0.000
j24	Lac_Turgeon	SPF	0.000
j25	Lac_Turgeon	SPF	0.000
j26	Lac_Turgeon	SPF	0.000
j27	Lac_Turgeon	SPF	0.000
j28	Lac_Turgeon	SPF	0.000
j29	Lac_Turgeon	SPF	0.000
j30	Lac_Turgeon	SPF	0.000
j31	Lac_Turgeon	SPF	0.000
j32	Lac_Turgeon	SPF	0.000
j33	Lac_Turgeon	SPF	0.000
j34	Lac_Turgeon	SPF	0.000
j35	Lac_Turgeon	SPF	0.000
j36	Lac_Turgeon	SPF	0.000
j37	Lac_Turgeon	SPF	0.000
j38	Lac_Turgeon	SPF	0.000
j39	Lac_Turgeon	SPF	0.000
j40	Lac_Turgeon	SPF	0.000
j41	Lac_Turgeon	SPF	0.000
j42	Lac_Turgeon	SPF	0.000
j43	Lac_Turgeon	SPF	0.000
j44	Lac_Turgeon	SPF	0.000
j45	Lac_Turgeon	SPF	0.000
j46	Lac_Turgeon	SPF	0.000
j47	Lac_Turgeon	SPF	0.000
j48	Lac_Turgeon	SPF	0.000
j49	Lac_Turgeon	SPF	0.000
j50	Lac_Turgeon	SPF	0.000
j51	Lac_Turgeon	SPF	0.000
j52	Lac_Turgeon	SPF	0.000
j53	Lac_Turgeon	SPF	0.000
j54	Lac_Turgeon	SPF	0.000
j55	Lac_Turgeon	SPF	0.000
j56	Lac_Turgeon	SPF	0.000
j57	Lac_Turgeon	SPF	0.000
j58	Lac_Turgeon	SPF	0.000
j59	Lac_Turgeon	SPF	0.000
j60	Lac_Turgeon	SPF	1394.000
j61	Lac_Turgeon	SPF	2826.000
j62	Lac_Turgeon	SPF	2826.000
j63	Lac_Turgeon	SPF	2826.000
j64	Lac_Turgeon	SPF	2826.000
j65	Lac_Turgeon	SPF	2826.000
j66	Lac_Turgeon	SPF	2826.000
j67	Lac_Turgeon	SPF	2826.000
j68	Lac_Turgeon	SPF	2826.000
j69	Lac_Turgeon	SPF	2826.000
j70	Lac_Turgeon	SPF	2826.000
j71	Lac_Turgeon	SPF	2826.000
j72	Lac_Turgeon	SPF	2826.000
j73	Lac_Turgeon	SPF	2826.000
j74	Lac_Turgeon	SPF	2826.000
j75	Lac_Turgeon	SPF	2806.000
j76	Lac_Turgeon	SPF	2826.000
j77	Lac_Turgeon	SPF	2826.000
j78	Lac_Turgeon	SPF	2826.000
j79	Lac_Turgeon	SPF	2826.000
j80	Lac_Turgeon	SPF	2826.000
j81	Lac_Turgeon	SPF	2826.000
j82	Lac_Turgeon	SPF	0.000
j83	Lac_Turgeon	SPF	0.000
j01	Lac_Turgeon	Fir	0.000
j02	Lac_Turgeon	Fir	0.000
j03	Lac_Turgeon	Fir	0.000
j04	Lac_Turgeon	Fir	0.000
j05	Lac_Turgeon	Fir	0.000
j06	Lac_Turgeon	Fir	0.000
j07	Lac_Turgeon	Fir	0.000
j08	Lac_Turgeon	Fir	0.000
j09	Lac_Turgeon	Fir	0.000
j10	Lac_Turgeon	Fir	0.000
j11	Lac_Turgeon	Fir	0.000
j12	Lac_Turgeon	Fir	0.000
j13	Lac_Turgeon	Fir	0.000
j14	Lac_Turgeon	Fir	0.000
j15	Lac_Turgeon	Fir	0.000
j16	Lac_Turgeon	Fir	0.000
j17	Lac_Turgeon	Fir	0.000
j18	Lac_Turgeon	Fir	0.000
j19	Lac_Turgeon	Fir	0.000
j20	Lac_Turgeon	Fir	0.000
j21	Lac_Turgeon	Fir	0.000
j22	Lac_Turgeon	Fir	0.000
j23	Lac_Turgeon	Fir	0.000
j24	Lac_Turgeon	Fir	0.000
j25	Lac_Turgeon	Fir	0.000
j26	Lac_Turgeon	Fir	0.000
j27	Lac_Turgeon	Fir	0.000
j28	Lac_Turgeon	Fir	0.000
j29	Lac_Turgeon	Fir	0.000
j30	Lac_Turgeon	Fir	0.000
j31	Lac_Turgeon	Fir	0.000
j32	Lac_Turgeon	Fir	0.000
j33	Lac_Turgeon	Fir	0.000
j34	Lac_Turgeon	Fir	0.000
j35	Lac_Turgeon	Fir	0.000
j36	Lac_Turgeon	Fir	0.000
j37	Lac_Turgeon	Fir	0.000
j38	Lac_Turgeon	Fir	0.000
j39	Lac_Turgeon	Fir	0.000
j40	Lac_Turgeon	Fir	0.000
j41	Lac_Turgeon	Fir	0.000
j42	Lac_Turgeon	Fir	0.000
j43	Lac_Turgeon	Fir	0.000
j44	Lac_Turgeon	Fir	0.000
j45	Lac_Turgeon	Fir	0.000
j46	Lac_Turgeon	Fir	0.000
j47	Lac_Turgeon	Fir	0.000
j48	Lac_Turgeon	Fir	0.000
j49	Lac_Turgeon	Fir	0.000
j50	Lac_Turgeon	Fir	0.000
j51	Lac_Turgeon	Fir	0.000
j52	Lac_Turgeon	Fir	0.000
j53	Lac_Turgeon	Fir	0.000
j54	Lac_Turgeon	Fir	0.000
j55	Lac_Turgeon	Fir	0.000
j56	Lac_Turgeon	Fir	0.000
j57	Lac_Turgeon	Fir	0.000
j58	Lac_Turgeon	Fir	0.000
j59	Lac_Turgeon	Fir	0.000
j60	Lac_Turgeon	Fir	0.000
j61	Lac_Turgeon	Fir	0.000
j62	Lac_Turgeon	Fir	0.000
j63	Lac_Turgeon	Fir	0.000
j64	Lac_Turgeon	Fir	0.000
j65	Lac_Turgeon	Fir	0.000
j66	Lac_Turgeon	Fir	0.000
j67	Lac_Turgeon	Fir	0.000
j68	Lac_Turgeon	Fir	786.938
j69	Lac_Turgeon	Fir	786.938
j70	Lac_Turgeon	Fir	17.312
j71	Lac_Turgeon	Fir	786.938
j72	Lac_Turgeon	Fir	0.000
j73	Lac_Turgeon	Fir	0.000
j74	Lac_Turgeon	Fir	0.000
j75	Lac_Turgeon	Fir	0.000
j76	Lac_Turgeon	Fir	0.000
j77	Lac_Turgeon	Fir	0.000
j78	Lac_Turgeon	Fir	0.000
j79	Lac_Turgeon	Fir	786.937
j80	Lac_Turgeon	Fir	786.938
j81	Lac_Turgeon	Fir	1328.000
j82	Lac_Turgeon	Fir	0.000
j83	Lac_Turgeon	Fir	0.000
